,sale_date,lat,lng,community,sqft,sqft_scaled,sqft_lot,sqft_lot_scaled,h3_07,h3_08,h3_10,month,year,week,community_index,log_price_scaled,cls_community,cls_year,cls_week,cls_property,predicted_value,predicted_price
470,2025-01-01,47.6655344400436,-122.367347456077,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54763fffff,8a28d54763a7fff,1,2025,1,1,0.1326847670604175,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
471,2025-01-01,47.6649002273345,-122.368372518337,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54763fffff,8a28d5476317fff,1,2025,1,1,-0.8049320233697693,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
472,2025-01-01,47.666258541819,-122.355107106246,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54765fffff,8a28d547645ffff,1,2025,1,1,1.1526541963308932,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
473,2025-01-01,47.669397518352,-122.359915919665,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54767fffff,8a28d5476607fff,1,2025,1,1,-0.05343148770277552,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
474,2025-01-01,47.6604903499233,-122.352915029189,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d5476dfffff,8a28d5476cd7fff,1,2025,1,1,0.8307372398110408,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
475,2025-01-01,47.6548391890743,-122.352974232605,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d5476dfffff,8a28d5476d17fff,1,2025,1,1,0.40105067544951356,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
476,2025-01-01,47.7218742497633,-122.10923528883,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54aeffffff,8828d5485bfffff,8a28d5485b47fff,1,2025,1,7,-0.038966752107840716,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
477,2025-01-01,47.7387809954825,-121.98233193838,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5494ffffff,8828d54941fffff,8a28d54940d7fff,1,2025,1,7,-1.3267049199142662,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
478,2025-01-01,47.7370599212354,-121.969287612756,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5494ffffff,8828d54945fffff,8a28d549458ffff,1,2025,1,7,-0.36674231397922114,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
479,2025-01-01,47.7439439690597,-121.975546238406,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5494ffffff,8828d54947fffff,8a28d54946b7fff,1,2025,1,7,-0.306747356830985,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
480,2025-01-01,47.7332036912013,-121.974514477302,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5494ffffff,8828d5494dfffff,8a28d5494cd7fff,1,2025,1,7,-0.2716608386849193,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
481,2025-01-01,47.7380057620836,-121.963341283048,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5496ffffff,8828d54969fffff,8a28d5496977fff,1,2025,1,7,0.31865122703949395,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
482,2025-01-01,47.6932677227074,-122.118753347091,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a1ffffff,8828d54a11fffff,8a28d54a1007fff,1,2025,1,7,1.0362412731424775,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
483,2025-01-01,47.6961442065758,-122.129799955053,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a1ffffff,8828d54a13fffff,8a28d54a1377fff,1,2025,1,7,0.037112964461075273,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
484,2025-01-01,47.6528811682445,-122.413844523577,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5475ffffff,8828d5475dfffff,8a28d5475c6ffff,1,2025,1,1,0.8935799483283586,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
485,2025-01-01,47.64896938925,-122.397308872212,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d5474bfffff,8a28d5474a87fff,1,2025,1,1,0.47994268219646025,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
486,2025-01-01,47.6458343096258,-122.393865585201,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d54749fffff,8a28d54748cffff,1,2025,1,5,0.5674394585093844,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
487,2025-01-01,47.6509183447925,-122.372659858007,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d54745fffff,8a28d54745b7fff,1,2025,1,1,2.6408758503719336,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
488,2025-01-01,47.6838000468306,-122.351962597597,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54725fffff,8a28d5472437fff,1,2025,1,1,-0.21686820821311467,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
489,2025-01-01,47.6933101537227,-122.362919736909,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5454ffffff,8828d54727fffff,8a28d54726cffff,1,2025,1,1,-0.02268842694105692,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
490,2025-01-01,47.6712288135288,-122.365820933483,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54729fffff,8a28d5472937fff,1,2025,1,1,-0.15928204628540574,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
491,2025-01-01,47.6774907927772,-122.369494556402,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54729fffff,8a28d54728effff,1,2025,1,1,0.68353402378356,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
492,2025-01-01,47.6818951225834,-122.371175203225,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d5472bfffff,8a28d5472a97fff,1,2025,1,1,1.5442824957301586,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
493,2025-01-01,47.6826248220884,-122.375398104616,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d5472bfffff,8a28d5472ac7fff,1,2025,1,1,-0.8080240714026174,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
494,2025-01-01,47.677541810071,-122.35069463591,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d540dffffff,8828d5472dfffff,8a28d540d36ffff,1,2025,1,1,0.6951829703601416,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
495,2025-01-01,47.705035155313,-122.101320540768,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a3ffffff,8828d54a3bfffff,8a28d54a3aaffff,1,2025,1,7,1.0132138668813102,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
496,2025-01-01,47.6903306845263,-122.397065178576,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d54731fffff,8a28d547306ffff,1,2025,1,1,-0.10554836035304363,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
497,2025-01-01,47.6941907411005,-122.380352223078,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d54735fffff,8a28d54734f7fff,1,2025,1,1,-0.08448356133279174,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
498,2025-01-01,47.6992120485634,-122.389783629737,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d54737fffff,8a28d54736e7fff,1,2025,1,5,1.179326345213186,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
499,2025-01-01,47.6797384330524,-122.39628469189,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d54739fffff,8a28d547390ffff,1,2025,1,1,1.5172925999626703,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
500,2025-01-01,47.6842138283747,-122.384621408412,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d5473dfffff,8a28d5473c07fff,1,2025,1,1,1.4268511330132054,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
501,2025-01-01,47.6528938310164,-122.385208028446,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d54741fffff,8a28d547409ffff,1,2025,1,1,0.04689495215267397,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
502,2025-01-01,47.6470629029315,-122.389284996484,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d54741fffff,8a28d5474107fff,1,2025,1,1,0.6283164379285079,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
503,2025-01-01,47.652694589092,-122.402656757101,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5474ffffff,8828d54743fffff,8a28d547436ffff,1,2025,1,1,1.205620152964277,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
504,2025-01-01,47.6870667993672,-122.391609825655,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5473ffffff,8828d54731fffff,8a28d5473107fff,1,2025,1,1,0.058565603709939885,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
505,2025-01-01,47.682031046641,-122.357219747439,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54725fffff,8a28d5472567fff,1,2025,1,1,1.1036553338307753,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
506,2025-01-01,47.6847122782051,-122.113329349997,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a1ffffff,8828d54a57fffff,8a28d54a56dffff,1,2025,1,7,-0.43885977735807863,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
507,2025-01-01,47.7295953310079,-122.181278259594,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a9ffffff,8828d54a91fffff,8a28d54a906ffff,1,2025,1,7,0.4566256154353065,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
508,2025-01-01,47.7123153871283,-122.285656642716,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e4ffffff,8828d54e49fffff,8a28d54e4817fff,1,2025,1,1,-0.5191856264849387,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
509,2025-01-01,47.7171689578933,-122.300168208022,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e4ffffff,8828d54e4bfffff,8a28d54e4a67fff,1,2025,1,1,0.16238210950920856,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
510,2025-01-01,47.7270240122457,-122.298734399497,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e5ffffff,8828d54e55fffff,8a28d54e5517fff,1,2025,1,1,-0.559339161086866,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
511,2025-01-01,47.7210944738585,-122.317732894929,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e5ffffff,8828d54e59fffff,8a28d54e5857fff,1,2025,1,1,-0.0385580469213354,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
512,2025-01-01,47.7249164282462,-122.302147671439,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e5ffffff,8828d54e5dfffff,8a28d54e5cd7fff,1,2025,1,1,-0.6423537355572452,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
513,2025-01-01,47.7728772238288,-122.350362522167,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e8ffffff,8828d54e8bfffff,8a28d54e8ab7fff,1,2025,1,1,0.43775845646661643,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
514,2025-01-01,47.7655185467322,-122.336047727385,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e8ffffff,8828d54e8dfffff,8a28d54e8d27fff,1,2025,1,1,-0.2716608386849193,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
515,2025-01-01,47.7593940380293,-122.35186986583,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54ecffffff,8828d54ec3fffff,8a28d54ec22ffff,1,2025,1,1,-0.10533652304455852,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
516,2025-01-01,47.7590926536338,-122.328994763588,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54ecffffff,8828d54ec5fffff,8a28d54ec4f7fff,1,2025,1,1,-0.3257353063749986,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
517,2025-01-01,47.7638651605635,-122.340056487214,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54ecffffff,8828d54ec7fffff,8a28d54ec6e7fff,1,2025,1,1,0.3017225033015301,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
518,2025-01-01,47.7506777395683,-122.351824790053,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54ecffffff,8828d54ecbfffff,8a28d54ecbaffff,1,2025,1,1,-0.7682242423526664,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
519,2025-01-01,47.7472136956755,-122.339071302519,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54ecffffff,8828d54ecdfffff,8a28d54ecd6ffff,1,2025,1,1,-0.0636554504561078,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
520,2025-01-01,47.7570997778959,-122.356989323427,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54edffffff,8828d54eddfffff,8a28d54edd9ffff,1,2025,1,1,0.09504525324366118,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
521,2025-01-01,47.762899149838,-122.313925597962,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54eeffffff,8828d54ee1fffff,8a28d54ee137fff,1,2025,1,1,-0.3912947572378709,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
522,2025-01-01,47.7585267261868,-122.32099818291,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54eeffffff,8828d54ee9fffff,8a28d54ee82ffff,1,2025,1,1,-0.5007408736477109,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
523,2025-01-01,47.7274601096385,-122.291194120363,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e4ffffff,8828d54e43fffff,8a28d54e42d7fff,1,2025,1,1,-0.3912947572378709,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
524,2025-01-01,47.7175600559784,-122.287958873968,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e4ffffff,8828d54e41fffff,8a28d54e4147fff,1,2025,1,1,-0.3425108268924239,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
525,2025-01-01,47.763319966021,-122.295853390562,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e3ffffff,8828d54e33fffff,8a28d54e3227fff,1,2025,1,1,0.2324178943964408,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
526,2025-01-01,47.743879858521,-122.325977129709,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e1ffffff,8828d54e1bfffff,8a28d54e1a07fff,1,2025,1,1,-0.7144905564203043,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
527,2025-01-01,47.7360486576085,-122.183439394404,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a9ffffff,8828d54a93fffff,8a28d54a92f7fff,1,2025,1,5,-0.306747356830985,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
528,2025-01-01,47.7365449963095,-122.176253189885,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a9ffffff,8828d54a97fffff,8a28d54a9667fff,1,2025,1,5,-1.5107632837247709,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
529,2025-01-01,47.7248075397806,-122.17798037238,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a9ffffff,8828d54a99fffff,8a28d54a98d7fff,1,2025,1,5,-0.15928204628540574,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
530,2025-01-01,47.7238616432997,-122.188415605412,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a9ffffff,8828d54a9bfffff,8a28d54a9b0ffff,1,2025,1,5,-0.21461995764535605,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
531,2025-01-01,47.7227727409363,-122.16230659573,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a8ffffff,8828d54a9dfffff,8a28d54a9d97fff,1,2025,1,7,-0.07404025277585334,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
532,2025-01-01,47.7067844595942,-122.120526274267,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54aeffffff,8828d54ae9fffff,8a28d54ae8a7fff,1,2025,1,7,1.4268511330132054,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
533,2025-01-01,47.7094450703836,-122.115928682976,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54aeffffff,8828d54aedfffff,8a28d54aec47fff,1,2025,1,7,0.40105067544951356,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
534,2025-01-01,47.7159861754396,-122.158388413851,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54a8ffffff,8828d54a8bfffff,8a28d54a8b07fff,1,2025,1,5,1.282335198373661,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
535,2025-01-01,47.7080387195457,-122.019487147128,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54b0ffffff,8828d54b03fffff,8a28d54b022ffff,1,2025,1,5,1.3799199588098907,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
536,2025-01-01,47.7183203609387,-122.023556110386,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54b3ffffff,8828d54b3bfffff,8a28d54b3b0ffff,1,2025,1,5,0.6254624229445731,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
537,2025-01-01,47.6854579110343,-122.038715478769,278,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54b5ffffff,8828d54b59fffff,8a28d54b58f7fff,1,2025,1,7,1.1146564484100399,0.07088857144117355,0.10717326402664185,0.13753308355808258,0.21435493230819702,13.45666790008545,698484.25
538,2025-01-01,47.7759847539169,-122.238962354215,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54c6ffffff,8828d54c69fffff,8a28d54c682ffff,1,2025,1,5,0.1419764274469758,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
539,2025-01-01,47.7457963581694,-122.296321874439,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e0ffffff,8828d54e03fffff,8a28d54e0257fff,1,2025,1,5,-0.14407894224728118,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
540,2025-01-01,47.7330267968078,-122.286660046986,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e0ffffff,8828d54e09fffff,8a28d54e08affff,1,2025,1,1,0.1326847670604175,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
541,2025-01-01,47.7533799504576,-122.316406074498,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e1ffffff,8828d54e17fffff,8a28d54e174ffff,1,2025,1,1,-0.20341942588921202,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
542,2025-01-01,47.7407359261685,-122.316694396462,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54e1ffffff,8828d54e19fffff,8a28d54e181ffff,1,2025,1,1,-0.10554836035304363,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
543,2025-01-01,47.7106077750976,-122.027236536962,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d54b1ffffff,8828d54b15fffff,8a28d54b150ffff,1,2025,1,5,0.36030876364350867,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
544,2025-01-01,47.685384657732,-122.375763124411,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54723fffff,8a28d5472347fff,1,2025,1,1,-0.002539507192568479,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
545,2025-01-01,47.683812688715,-122.376529375098,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54723fffff,8a28d5472367fff,1,2025,1,1,-0.5867370020639151,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
546,2025-01-01,47.6812599987081,-122.366747270389,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5472ffffff,8828d54721fffff,8a28d547215ffff,1,2025,1,1,-0.19228616499972037,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
547,2025-01-01,47.6437507134128,-122.36331926553,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d54291fffff,8a28d5429057fff,1,2025,1,1,0.6068034417388396,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
548,2025-01-01,47.6455393332187,-122.367842042081,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d54293fffff,8a28d54293affff,1,2025,1,1,0.6140022172556825,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
549,2025-01-01,47.6422334963163,-122.351099329519,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d54295fffff,8a28d542950ffff,1,2025,1,5,0.8624248894839533,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
550,2025-01-01,47.6535872020415,-122.357853466231,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5476ffffff,8828d54297fffff,8a28d54296dffff,1,2025,1,1,0.09504525324366118,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
551,2025-01-01,47.6345481925306,-122.368252233152,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d54299fffff,8a28d542995ffff,1,2025,1,5,1.226389920571224,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
552,2025-01-01,47.6328832018975,-122.361963615025,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d54299fffff,8a28d54299affff,1,2025,1,5,1.0132138668813102,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
553,2025-01-01,47.6436886969617,-122.373245250482,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d5429bfffff,8a28d5429adffff,1,2025,1,1,1.4314795558070508,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
554,2025-01-01,47.6389021565735,-122.371357931465,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d5429bfffff,8a28d5429a37fff,1,2025,1,1,0.0855147316537701,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
555,2025-01-01,47.635288985006,-122.352337082415,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d5429ffffff,8828d5429dfffff,8a28d5429d1ffff,1,2025,1,1,1.23154620307784,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
556,2025-01-01,47.6412405350377,-122.31484737571,199,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d542affffff,8828d542a9fffff,8a28d542a84ffff,1,2025,1,5,0.8307372398110408,0.15485107898712158,0.10548757016658783,0.13240090012550354,0.21082741022109985,13.486600875854492,719708.0
557,2025-01-01,47.6412832199573,-122.301746131171,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d542affffff,8828d542adfffff,8a28d542ad5ffff,1,2025,1,1,0.6283164379285079,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
558,2025-01-01,47.6530401210467,-122.340453239152,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d542bffffff,8828d542b1fffff,8a28d542b14ffff,1,2025,1,1,-0.02268842694105692,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
559,2025-01-01,47.6624035878662,-122.338676395543,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d542bffffff,8828d542b3fffff,8a28d542b29ffff,1,2025,1,1,0.472202869841835,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
560,2025-01-01,47.6564579355708,-122.325281275015,82,1000,-1.1939798061352827,1000,-0.31292250417744477,8728d542bffffff,8828d542b5fffff,8a28d542b42ffff,1,2025,1,1,-0.10554836035304363,0.3692589998245239,0.11723426729440689,0.1339360922574997,0.23361042141914368,13.679046630859375,872437.8125
