community_id,num_locations,num_transactions,avg_sale_price,sale_price_std,price_per_sqft,locations,sale_price_trend,sale_price_volatility
425,14,97,580088.4020618557,126736.88437712935,346.19400751498796,"8928d5c9cc7ffff, 8928d5c9cdbffff, 8928d5c9c43ffff, 8928d5c9cc3ffff, 8928d5c9c5bffff, 8928d5c9ccfffff, 8928d5c9c53ffff, 8928d5c9c1bffff, 8928d5c9ccbffff, 8928d5c9137ffff, 8928d5c9133ffff, 8928d5c9127ffff, 8928d5c91afffff, 8928d5c9c57ffff",0.03611790774027705,0.24818433740034204
426,25,160,653921.9375,185672.22556664498,334.7825067053332,"8928d5c98cfffff, 8928d5c986bffff, 8928d5c984fffff, 8928d5c9bd3ffff, 8928d5c987bffff, 8928d5c9843ffff, 8928d5c9857ffff, 8928d5c9863ffff, 8928d5c9853ffff, 8928d5c9ab3ffff, 8928d5c9e37ffff, 8928d5c9ab7ffff, 8928d5c98cbffff, 8928d5c986fffff, 8928d5c9877ffff, 8928d5c9847ffff, 8928d5c9bd7ffff, 8928d5c9867ffff, 8928d5c9b8bffff, 8928d5c9b93ffff, 8928d5c9e27ffff, 8928d5c982bffff, 8928d5c9873ffff, 8928d5c9e23ffff, 8928d5c9b9bffff",0.040255230348605474,0.2467561338943252
427,11,75,705853.32,112257.7984447299,271.27039118396533,"8928d5c9c13ffff, 8928d5c9c03ffff, 8928d5c9c8fffff, 8928d5c9ca3ffff, 8928d5c9c8bffff, 8928d5c9c07ffff, 8928d5c9cbbffff, 8928d5c9c17ffff, 8928d5c9c33ffff, 8928d5c9cabffff, 8928d5c9cafffff",0.020708656450843868,0.15727822157202642
428,26,171,554249.3391812865,177365.89302607643,343.5949002639488,"8928d5c838fffff, 8928d5c830bffff, 8928d5c83c3ffff, 8928d5c8303ffff, 8928d5c83dbffff, 8928d5c82abffff, 8928d5c83c7ffff, 8928d5c806bffff, 8928d5c8207ffff, 8928d5c8233ffff, 8928d5c82a7ffff, 8928d5c8313ffff, 8928d5c8353ffff, 8928d5c823bffff, 8928d5c83d3ffff, 8928d5c83cbffff, 8928d5c8227ffff, 8928d5c8317ffff, 8928d5c82afffff, 8928d5c806fffff, 8928d5c8223ffff, 8928d5c8237ffff, 8928d5c83d7ffff, 8928d5c838bffff, 8928d5c83cfffff, 8928d5c816bffff",0.029191146157646716,0.23433747504203367
429,20,166,591970.343373494,150679.26752805687,310.4935856919484,"8928d5c9cd3ffff, 8928d5c91b3ffff, 8928d5c9c93ffff, 8928d5c826bffff, 8928d5c9c9bffff, 8928d5c827bffff, 8928d5c8267ffff, 8928d5c9cd7ffff, 8928d5c9c97ffff, 8928d5c91b7ffff, 8928d5c820fffff, 8928d5c91a7ffff, 8928d5c91a3ffff, 8928d5c822fffff, 8928d5c8277ffff, 8928d5c826fffff, 8928d5c9c83ffff, 8928d5c8273ffff, 8928d5c822bffff, 8928d5c8263ffff",0.036857456113637214,0.22441120440323015
430,9,49,664566.3265306122,130979.86618442278,304.7440532482898,"8928d5c8213ffff, 8928d5c82c3ffff, 8928d5c821bffff, 8928d5c8203ffff, 8928d5c8217ffff, 8928d5c82cfffff, 8928d5c866fffff, 8928d5c82d7ffff, 8928d5c82c7ffff",0.029907021224959866,0.17528423706421514
431,24,143,665068.3426573427,159839.30415631912,312.5852700202038,"8928d5c91d7ffff, 8928d5c8253ffff, 8928d5c918bffff, 8928d5c824bffff, 8928d5c911bffff, 8928d5c9107ffff, 8928d5c9113ffff, 8928d5c91abffff, 8928d5c952fffff, 8928d5c918fffff, 8928d5c91bbffff, 8928d5c9183ffff, 8928d5c9117ffff, 8928d5c825bffff, 8928d5c91c7ffff, 8928d5c952bffff, 8928d5c9103ffff, 8928d5c919bffff, 8928d5c8257ffff, 8928d5c9193ffff, 8928d5c8243ffff, 8928d5c9197ffff, 8928d5c9527ffff, 8928d5c9187ffff",0.03213226620809622,0.2206795708833318
432,21,142,713744.6408450705,197338.65284068565,319.2251627931469,"8928d5c98abffff, 8928d5c9813ffff, 8928d5c98d3ffff, 8928d5c988fffff, 8928d5c9817ffff, 8928d5c98c3ffff, 8928d5c98c7ffff, 8928d5c983bffff, 8928d5c9883ffff, 8928d5c98d7ffff, 8928d5c9807ffff, 8928d5c980fffff, 8928d5c98bbffff, 8928d5c9887ffff, 8928d5c988bffff, 8928d5c9d6fffff, 8928d5c98b3ffff, 8928d5c981bffff, 8928d5c9833ffff, 8928d5c98a3ffff, 8928d5c9803ffff",0.0358264642501663,0.21708569413486323
433,9,16,3007195.375,673489.6887264566,579.4036787368645,"8928d0969b3ffff, 8928d096917ffff, 8928d096d2bffff, 8928d559a4bffff, 8928d559a4fffff, 8928d096993ffff, 8928d559a5bffff, 8928d096987ffff, 8928d096997ffff",0.05806769427110093,0.26079490701193125
434,6,8,1849375.0,350949.04811809934,482.64977767358266,"8928d54b52fffff, 8928d54b197ffff, 8928d54b52bffff, 8928d54b527ffff, 8928d54b567ffff, 8928d54b577ffff",0.09426841363887821,0.22638528372539637
435,14,27,1851037.037037037,794220.3482606201,556.1714701293264,"8928d559ba3ffff, 8928d559877ffff, 8928d559bb3ffff, 8928d559b9bffff, 8928d559867ffff, 8928d559b93ffff, 8928d559b87ffff, 8928d559b97ffff, 8928d55995bffff, 8928d559bbbffff, 8928d559863ffff, 8928d55986fffff, 8928d55982fffff, 8928d559b83ffff",0.07846997778528085,0.3927850123603051
436,5,15,2658943.8666666667,816699.5958408752,563.295058414311,"8928d54a693ffff, 8928d559923ffff, 8928d55992fffff, 8928d559937ffff, 8928d559933ffff",0.13158742026437312,0.5253619739752374
437,18,44,1582504.5681818181,966100.727727455,629.6449831484049,"8928d559b37ffff, 8928d54a6cfffff, 8928d54a68bffff, 8928d54a6cbffff, 8928d54a653ffff, 8928d54a683ffff, 8928d559bafffff, 8928d54a6dbffff, 8928d54a6d3ffff, 8928d559b23ffff, 8928d54a68fffff, 8928d54a61bffff, 8928d559ba7ffff, 8928d54a6c3ffff, 8928d54a613ffff, 8928d54a6c7ffff, 8928d54a687ffff, 8928d54a6d7ffff",0.21016048431524897,0.7588061570122269
438,14,26,1843615.3846153845,613079.3697470723,490.7354920637533,"8928d559e57ffff, 8928d559e0bffff, 8928d559e47ffff, 8928d559e1bffff, 8928d559a83ffff, 8928d559e67ffff, 8928d559a9bffff, 8928d559e6bffff, 8928d559e0fffff, 8928d559e73ffff, 8928d559ad7ffff, 8928d559e3bffff, 8928d559ad3ffff, 8928d559a8bffff",0.148269184423944,0.46642016164166267
439,11,38,1282835.9473684211,532195.6081340348,580.9398635645784,"8928d559947ffff, 8928d55996bffff, 8928d559903ffff, 8928d55990bffff, 8928d559973ffff, 8928d55997bffff, 8928d55990fffff, 8928d559963ffff, 8928d559977ffff, 8928d559943ffff, 8928d559957ffff",0.1432523288668377,0.5863250871823263
440,5,6,1995833.3333333333,488649.64158609824,574.900463093148,"8928d559a0bffff, 8928d559acfffff, 8928d559a1bffff, 8928d559a03ffff, 8928d559a57ffff",0.19305913195999402,0.45466440643226474
441,18,80,1457559.6125,512413.9406955693,553.2304713354741,"8928d559b0fffff, 8928d559b03ffff, 8928d559b47ffff, 8928d559b0bffff, 8928d559b73ffff, 8928d559b6fffff, 8928d559b67ffff, 8928d559b7bffff, 8928d559b6bffff, 8928d559b63ffff, 8928d54b4a7ffff, 8928d54b59bffff, 8928d559b77ffff, 8928d559b07ffff, 8928d559b3bffff, 8928d54b4b7ffff, 8928d54b5d3ffff, 8928d559b4fffff",0.06932422365168062,0.3590245412504468
442,19,40,2151215.625,848738.9453687655,503.2778397483551,"8928d559847ffff, 8928d559a87ffff, 8928d55984bffff, 8928d559e27ffff, 8928d55985bffff, 8928d559e37ffff, 8928d5598cbffff, 8928d55984fffff, 8928d559843ffff, 8928d559abbffff, 8928d559a8fffff, 8928d559a17ffff, 8928d559ab7ffff, 8928d559a97ffff, 8928d5598dbffff, 8928d5598d3ffff, 8928d559ab3ffff, 8928d559e23ffff, 8928d559e2fffff",0.16909916462300928,0.5913025821127945
443,18,49,1650734.693877551,632108.958752453,593.1540675335493,"8928d559b43ffff, 8928d559bcbffff, 8928d559b53ffff, 8928d559b8bffff, 8928d559a37ffff, 8928d559a27ffff, 8928d559b1bffff, 8928d559aafffff, 8928d559b57ffff, 8928d559b5bffff, 8928d559aa7ffff, 8928d559b13ffff, 8928d559bdbffff, 8928d559bd7ffff, 8928d559bc7ffff, 8928d559bc3ffff, 8928d559bcfffff, 8928d559bd3ffff",0.11318582639331531,0.4696386827965494
444,14,115,1511781.3043478262,717692.538616026,516.3116631297272,"8928d54b42bffff, 8928d54b09bffff, 8928d54b42fffff, 8928d54b54fffff, 8928d54b423ffff, 8928d54b097ffff, 8928d54b54bffff, 8928d54b427ffff, 8928d54b433ffff, 8928d54b083ffff, 8928d54b087ffff, 8928d54b43bffff, 8928d54b4abffff, 8928d54b543ffff",0.22444285281901305,0.8056786617074154
445,14,29,1838164.6551724137,2106991.802059208,579.0873918031682,"8928d54a60fffff, 8928d54a673ffff, 8928d54a0cbffff, 8928d54a47bffff, 8928d54a293ffff, 8928d54a607ffff, 8928d54a6b7ffff, 8928d54a6a3ffff, 8928d54a677ffff, 8928d54a6afffff, 8928d54a6a7ffff, 8928d54a62fffff, 8928d54a283ffff, 8928d54a6b3ffff",0.6839950089039873,2.1715286563101097
446,27,131,1519168.0992366413,441624.6936881911,532.7938321156175,"8928d54a647ffff, 8928d54a2dbffff, 8928d54a2d3ffff, 8928d54a66fffff, 8928d54a67bffff, 8928d559b2fffff, 8928d54a64fffff, 8928d54b5afffff, 8928d54a66bffff, 8928d54b537ffff, 8928d54b5b3ffff, 8928d54b5a7ffff, 8928d54a64bffff, 8928d54b5a3ffff, 8928d54b5b7ffff, 8928d54a643ffff, 8928d54b513ffff, 8928d54b583ffff, 8928d54b58fffff, 8928d54b587ffff, 8928d54b5abffff, 8928d54b58bffff, 8928d54b517ffff, 8928d54b5bbffff, 8928d54a65bffff, 8928d54b597ffff, 8928d54b503ffff",0.04244856971794937,0.28764510249925807
447,22,36,2270500.0,959658.0843659313,615.9459422283321,"8928d559a6fffff, 8928d54b483ffff, 8928d559a3bffff, 8928d54b697ffff, 8928d559a33ffff, 8928d559a6bffff, 8928d559a77ffff, 8928d54b46bffff, 8928d54b473ffff, 8928d54b493ffff, 8928d54b4d7ffff, 8928d54b44fffff, 8928d096927ffff, 8928d54b4c7ffff, 8928d559a2bffff, 8928d54b40bffff, 8928d54b4d3ffff, 8928d54b49bffff, 8928d54b48fffff, 8928d54b413ffff, 8928d54b457ffff, 8928d54b4dbffff",0.1924970525294737,0.7053874303150898
448,15,43,1522224.7441860465,436428.38970576506,543.998140150593,"8928d55980bffff, 8928d5598afffff, 8928d55980fffff, 8928d559813ffff, 8928d5598abffff, 8928d5599cbffff, 8928d559803ffff, 8928d559807ffff, 8928d559887ffff, 8928d55981bffff, 8928d55988fffff, 8928d559817ffff, 8928d559827ffff, 8928d559837ffff, 8928d559833ffff",0.06842146057415709,0.2781714607745708
449,15,79,1910417.6329113925,630732.9710892059,652.3981502827056,"8928d55ae8fffff, 8928d55ac5bffff, 8928d55ae97ffff, 8928d55a123ffff, 8928d55ae9bffff, 8928d55a12fffff, 8928d55a12bffff, 8928d55ae83ffff, 8928d55a163ffff, 8928d55a177ffff, 8928d55ae93ffff, 8928d55a167ffff, 8928d55a127ffff, 8928d55a16fffff, 8928d55ae8bffff",0.06475082009537252,0.33867173179088556
450,21,94,1729000.4361702127,935850.0578264998,741.1804427049385,"8928d55ad8fffff, 8928d55ad13ffff, 8928d55ad83ffff, 8928d551e5bffff, 8928d55ad17ffff, 8928d55ad8bffff, 8928d551e0fffff, 8928d55adc7ffff, 8928d55ad97ffff, 8928d55ad93ffff, 8928d551e47ffff, 8928d55132fffff, 8928d551e57ffff, 8928d551e0bffff, 8928d55adb3ffff, 8928d551e4bffff, 8928d551e4fffff, 8928d551e43ffff, 8928d55adb7ffff, 8928d55adbbffff, 8928d55ad87ffff",0.12513869470977698,0.5398022493547169
451,21,106,1918701.1226415094,539711.5008775557,625.4571241827847,"8928d551223ffff, 8928d55ac87ffff, 8928d5513cfffff, 8928d551237ffff, 8928d55ac97ffff, 8928d55122fffff, 8928d551233ffff, 8928d551227ffff, 8928d55135bffff, 8928d55123bffff, 8928d551267ffff, 8928d55134bffff, 8928d5513cbffff, 8928d55ac93ffff, 8928d551353ffff, 8928d551343ffff, 8928d551357ffff, 8928d551277ffff, 8928d55131bffff, 8928d55122bffff, 8928d55ac83ffff",0.032206990353132146,0.20080064374434242
452,22,108,2023542.8425925926,610752.2834362972,518.7528372919479,"8928d55a033ffff, 8928d55a157ffff, 8928d55a11bffff, 8928d55a117ffff, 8928d55a10bffff, 8928d55a153ffff, 8928d55a1cfffff, 8928d55a1dbffff, 8928d55a023ffff, 8928d55a027ffff, 8928d55a1abffff, 8928d55a1cbffff, 8928d55a113ffff, 8928d55a15bffff, 8928d55a107ffff, 8928d55a1c3ffff, 8928d55a037ffff, 8928d55a103ffff, 8928d55a0abffff, 8928d55a0afffff, 8928d55a1c7ffff, 8928d55a1d3ffff",0.05353039838514808,0.27119832615812745
453,8,40,1355672.825,428862.8924909969,529.6150009780317,"8928d55a073ffff, 8928d55a057ffff, 8928d55a003ffff, 8928d55a077ffff, 8928d55a00bffff, 8928d55a043ffff, 8928d55a047ffff, 8928d55a063ffff",0.07391518032677555,0.2868087740081802
454,20,143,1715996.0909090908,742943.5524358958,993.9180680157501,"8928d55a8d7ffff, 8928d55ac6fffff, 8928d55ac3bffff, 8928d55a883ffff, 8928d55a893ffff, 8928d55a88bffff, 8928d55ac2bffff, 8928d55ac33ffff, 8928d55ac37ffff, 8928d55a89bffff, 8928d55ac67ffff, 8928d55ac63ffff, 8928d55acafffff, 8928d55ac77ffff, 8928d55ac0fffff, 8928d55ac07ffff, 8928d55ac23ffff, 8928d55ac73ffff, 8928d55acabffff, 8928d55a8c7ffff",0.09292925195648573,0.433696536812101
455,20,83,2712553.6506024096,1895528.0292914882,1005.7579087407008,"8928d551ac3ffff, 8928d551ac7ffff, 8928d551acfffff, 8928d551ad3ffff, 8928d551ad7ffff, 8928d551a8bffff, 8928d55adafffff, 8928d551e6fffff, 8928d551e63ffff, 8928d551a53ffff, 8928d551a9bffff, 8928d551a5bffff, 8928d551e7bffff, 8928d55ad27ffff, 8928d551adbffff, 8928d55ad37ffff, 8928d551a13ffff, 8928d551acbffff, 8928d551e6bffff, 8928d55ada7ffff",0.2718819708182795,0.8522117624111096
456,27,124,1754749.9032258065,688029.6208841994,890.1911449713566,"8928d55a8b7ffff, 8928d55ad4fffff, 8928d55a8bbffff, 8928d55ad4bffff, 8928d55a887ffff, 8928d55a8b3ffff, 8928d55a897ffff, 8928d55ad5bffff, 8928d55ad0fffff, 8928d55ad6bffff, 8928d55ad03ffff, 8928d55ad57ffff, 8928d55adcfffff, 8928d55ad63ffff, 8928d55adcbffff, 8928d55ad47ffff, 8928d55ad77ffff, 8928d55ad1bffff, 8928d55ac27ffff, 8928d55ad7bffff, 8928d55ad53ffff, 8928d55ad43ffff, 8928d55ad0bffff, 8928d55ac2fffff, 8928d55a8a3ffff, 8928d55ad6fffff, 8928d55ad67ffff",0.13615939153369086,0.5427358961604716
457,23,136,1795908.0588235294,555993.0130946919,581.2088652998951,"8928d55ac0bffff, 8928d55ac17ffff, 8928d55a137ffff, 8928d55126fffff, 8928d55ac9bffff, 8928d55ac03ffff, 8928d55acd3ffff, 8928d55ac1bffff, 8928d55acc3ffff, 8928d55ac8bffff, 8928d55accfffff, 8928d55a1afffff, 8928d55acc7ffff, 8928d55acd7ffff, 8928d55ac13ffff, 8928d55ac47ffff, 8928d55ac43ffff, 8928d55ac57ffff, 8928d55ac53ffff, 8928d55ac8fffff, 8928d55126bffff, 8928d55accbffff, 8928d55acdbffff",0.05835222326665212,0.3008753812749642
458,21,100,1937713.26,732439.2193049553,662.4532442340283,"8928d55adc3ffff, 8928d55add3ffff, 8928d55acb3ffff, 8928d55acbbffff, 8928d55addbffff, 8928d551347ffff, 8928d55aca7ffff, 8928d551363ffff, 8928d551377ffff, 8928d55ad9bffff, 8928d55aca3ffff, 8928d55add7ffff, 8928d55acb7ffff, 8928d55130bffff, 8928d551373ffff, 8928d55137bffff, 8928d551367ffff, 8928d55134fffff, 8928d55136bffff, 8928d55130fffff, 8928d55136fffff",0.08801574127949467,0.424074869673457
459,21,118,1783971.3983050848,1395012.6700387332,743.3057121072235,"8928d55a39bffff, 8928d55a333ffff, 8928d55a317ffff, 8928d55a3bbffff, 8928d55a38fffff, 8928d55a313ffff, 8928d55a33bffff, 8928d55aedbffff, 8928d55a303ffff, 8928d55a307ffff, 8928d55a383ffff, 8928d55aecbffff, 8928d55a3abffff, 8928d55a337ffff, 8928d55a3a3ffff, 8928d55a38bffff, 8928d55aecfffff, 8928d55a3afffff, 8928d55a387ffff, 8928d55a06fffff, 8928d55a323ffff",0.10161797440760573,0.5068496235939617
460,31,169,2261903.0414201184,668160.0093311841,566.1375249179663,"8928d55a183ffff, 8928d55a1b3ffff, 8928d55124fffff, 8928d55a18fffff, 8928d55120fffff, 8928d551247ffff, 8928d55a1bbffff, 8928d55120bffff, 8928d55a1a3ffff, 8928d5512cfffff, 8928d55127bffff, 8928d551207ffff, 8928d551243ffff, 8928d551273ffff, 8928d551203ffff, 8928d55a19bffff, 8928d55a1b7ffff, 8928d55a187ffff, 8928d55a18bffff, 8928d55121bffff, 8928d55a527ffff, 8928d55125bffff, 8928d55a52fffff, 8928d55a52bffff, 8928d55a523ffff, 8928d55a53bffff, 8928d551253ffff, 8928d55124bffff, 8928d55a197ffff, 8928d55a193ffff, 8928d55a533ffff",0.03405836301385759,0.2550890778019816
461,23,144,1511516.5972222222,604269.8123701806,564.4776639156638,"8928d55ac7bffff, 8928d55a8d3ffff, 8928d55ae33ffff, 8928d55ac6bffff, 8928d55ae07ffff, 8928d55ae1bffff, 8928d55aeabffff, 8928d55aeb7ffff, 8928d55aeafffff, 8928d55ae13ffff, 8928d55ae87ffff, 8928d55ae17ffff, 8928d55aea7ffff, 8928d55aebbffff, 8928d55ac4bffff, 8928d55ae37ffff, 8928d55ae03ffff, 8928d55aeb3ffff, 8928d55aea3ffff, 8928d55a8dbffff, 8928d55ae0fffff, 8928d55ac4fffff, 8928d55ae3bffff",0.04887959070246955,0.30086934919428976
462,6,12,1086750.0,388316.9613859276,737.610891681129,"8928d42e0b7ffff, 8928d42e0a7ffff, 8928d42e0afffff, 8928d42e087ffff, 8928d42e0a3ffff, 8928d42e0b3ffff",0.17785989614877495,0.5643185579441795
463,10,15,1137039.3333333333,468639.88768159953,673.8232059878986,"8928d5cf56bffff, 8928d5cf1cbffff, 8928d5cf193ffff, 8928d5cf56fffff, 8928d5cf10bffff, 8928d5cf1c3ffff, 8928d5cf0a7ffff, 8928d5cf1d7ffff, 8928d5cf11bffff, 8928d5cf037ffff",0.3604582328215498,1.0019996226902432
464,1,1,725000.0,0.0,671.2962962962963,8928d42a2b3ffff,,
465,17,314,635853.0859872611,153895.8067429579,339.0963328103999,"8928d435d23ffff, 8928d435d2fffff, 8928d435d37ffff, 8928d435d03ffff, 8928d435d3bffff, 8928d435d2bffff, 8928d435d33ffff, 8928d435993ffff, 8928d435d67ffff, 8928d435dafffff, 8928d435d63ffff, 8928d435d73ffff, 8928d435d07ffff, 8928d435d77ffff, 8928d435dabffff, 8928d435d0fffff, 8928d435da3ffff",0.0062680568301168044,0.08770710790041016
466,17,132,839859.7575757576,275587.23018171417,421.86919747033187,"8928d4359d7ffff, 8928d4359d3ffff, 8928d4359c7ffff, 8928d435953ffff, 8928d4359cbffff, 8928d4359c3ffff, 8928d435913ffff, 8928d43599bffff, 8928d435d6fffff, 8928d43598bffff, 8928d43598fffff, 8928d435983ffff, 8928d4359cfffff, 8928d4359dbffff, 8928d435827ffff, 8928d4358a7ffff, 8928d435d6bffff",0.025741653031922843,0.21775035866008008
467,29,210,715553.3,353659.8708047587,355.5628789145021,"8928d43438fffff, 8928d434333ffff, 8928d434337ffff, 8928d434313ffff, 8928d4343abffff, 8928d434edbffff, 8928d434323ffff, 8928d434ec7ffff, 8928d434e1bffff, 8928d434ec3ffff, 8928d4343a7ffff, 8928d43414bffff, 8928d434397ffff, 8928d434ecfffff, 8928d434e57ffff, 8928d4343afffff, 8928d434ecbffff, 8928d434ed3ffff, 8928d434317ffff, 8928d434387ffff, 8928d4343bbffff, 8928d434327ffff, 8928d4343a3ffff, 8928d43416bffff, 8928d4343b7ffff, 8928d43415bffff, 8928d434163ffff, 8928d4343b3ffff, 8928d43433bffff",0.05129587145988985,0.32533115126670975
468,18,288,731648.3298611111,212098.4389820043,331.72113221241835,"8928d435ca7ffff, 8928d435ddbffff, 8928d435cb7ffff, 8928d435c07ffff, 8928d435cbbffff, 8928d435c37ffff, 8928d435cabffff, 8928d435c0fffff, 8928d435c33ffff, 8928d435ca3ffff, 8928d435cb3ffff, 8928d435c77ffff, 8928d435c23ffff, 8928d435c27ffff, 8928d435cafffff, 8928d435dcbffff, 8928d435c2bffff, 8928d435c3bffff",0.028201437476386294,0.19495678237995304
469,18,46,1237297.0217391304,465025.99205100496,389.16405096614614,"8928d43439bffff, 8928d434393ffff, 8928d434063ffff, 8928d434067ffff, 8928d434383ffff, 8928d434077ffff, 8928d43403bffff, 8928d434033ffff, 8928d4341cbffff, 8928d434023ffff, 8928d4340afffff, 8928d434007ffff, 8928d434027ffff, 8928d43400fffff, 8928d4340a3ffff, 8928d4341dbffff, 8928d43402bffff, 8928d434563ffff",0.11288448111017836,0.4972560784800104
470,14,130,772942.5307692308,249512.31303923164,373.58812634454034,"8928d434a4bffff, 8928d434a5bffff, 8928d4359b7ffff, 8928d4359b3ffff, 8928d434acbffff, 8928d434a7bffff, 8928d434acfffff, 8928d434a47ffff, 8928d435987ffff, 8928d435d27ffff, 8928d434a53ffff, 8928d434a4fffff, 8928d435997ffff, 8928d434a43ffff",0.03515826311263834,0.2931275058119524
471,20,139,895615.381294964,292482.1271568202,320.88666152856007,"8928d435e9bffff, 8928d435e03ffff, 8928d435167ffff, 8928d435c43ffff, 8928d435c47ffff, 8928d435c57ffff, 8928d435c0bffff, 8928d435e83ffff, 8928d435c73ffff, 8928d435c5bffff, 8928d435c4fffff, 8928d435c4bffff, 8928d435e8fffff, 8928d435e97ffff, 8928d435e13ffff, 8928d435e87ffff, 8928d435c7bffff, 8928d435e8bffff, 8928d435e17ffff, 8928d435eabffff",0.05798729116990376,0.29746303941669844
472,23,99,697599.3838383838,215447.2229020279,370.0445744168013,"8928d4359a3ffff, 8928d4359a7ffff, 8928d426697ffff, 8928d4359afffff, 8928d43593bffff, 8928d42645bffff, 8928d435917ffff, 8928d43592fffff, 8928d4359bbffff, 8928d4359abffff, 8928d435907ffff, 8928d426453ffff, 8928d435903ffff, 8928d426683ffff, 8928d435923ffff, 8928d435927ffff, 8928d4264cbffff, 8928d435933ffff, 8928d426443ffff, 8928d4264dbffff, 8928d426693ffff, 8928d43592bffff, 8928d4264d3ffff",0.03197019821042937,0.24312859346725263
473,10,134,779659.5298507463,222707.14304680488,349.57827691439246,"8928d43583bffff, 8928d4358abffff, 8928d4358bbffff, 8928d435837ffff, 8928d435833ffff, 8928d435823ffff, 8928d435817ffff, 8928d435807ffff, 8928d43588fffff, 8928d435803ffff",0.04660327591957891,0.2923045270370133
474,29,363,749881.3526170799,195976.56940708467,351.82623076801184,"8928d435957ffff, 8928d43594bffff, 8928d43594fffff, 8928d435b9bffff, 8928d435943ffff, 8928d435947ffff, 8928d435963ffff, 8928d43595bffff, 8928d435973ffff, 8928d435b8fffff, 8928d435977ffff, 8928d435b97ffff, 8928d43590fffff, 8928d435bb3ffff, 8928d435b17ffff, 8928d435bb7ffff, 8928d435b87ffff, 8928d43597bffff, 8928d43582fffff, 8928d435b83ffff, 8928d435bbbffff, 8928d435b93ffff, 8928d435867ffff, 8928d435ba7ffff, 8928d43596bffff, 8928d4266d3ffff, 8928d4266d7ffff, 8928d43596fffff, 8928d435ba3ffff",0.02351886948877383,0.16326368495264035
475,18,176,658050.0681818182,142326.41236371026,347.1406722781215,"8928d434a83ffff, 8928d434e7bffff, 8928d434ac3ffff, 8928d434e4fffff, 8928d434e73ffff, 8928d434a8fffff, 8928d435db7ffff, 8928d434adbffff, 8928d434ad7ffff, 8928d434e67ffff, 8928d434e6bffff, 8928d434a8bffff, 8928d434ad3ffff, 8928d434ac7ffff, 8928d434e77ffff, 8928d434a9bffff, 8928d435da7ffff, 8928d434e6fffff",0.022441422797002526,0.15741762882000265
476,22,343,705221.6967930029,208007.05996888498,329.6985568381819,"8928d434373ffff, 8928d43436fffff, 8928d435d87ffff, 8928d435d13ffff, 8928d435d8fffff, 8928d435dd3ffff, 8928d435dbbffff, 8928d434377ffff, 8928d435d1bffff, 8928d435dd7ffff, 8928d43437bffff, 8928d434363ffff, 8928d43436bffff, 8928d435d8bffff, 8928d435dc7ffff, 8928d435d9bffff, 8928d434e4bffff, 8928d43432bffff, 8928d434367ffff, 8928d435d83ffff, 8928d435d93ffff, 8928d434e5bffff",0.021333264621339824,0.12291510784505896
477,19,28,1211266.4642857143,523049.61432691495,460.0419814166153,"8928d43587bffff, 8928d435bc3ffff, 8928d435bcfffff, 8928d435b53ffff, 8928d435b1bffff, 8928d435a1bffff, 8928d435a37ffff, 8928d435bd7ffff, 8928d435bd3ffff, 8928d435bdbffff, 8928d435a2fffff, 8928d435a8fffff, 8928d435aabffff, 8928d435a8bffff, 8928d435acfffff, 8928d435a13ffff, 8928d43584fffff, 8928d435a27ffff, 8928d435bc7ffff",0.9363451960626022,3.739597317700718
478,17,44,779877.2272727273,141132.11788827577,332.7490189507354,"8928d434e97ffff, 8928d434e93ffff, 8928d434e8fffff, 8928d434e3bffff, 8928d434123ffff, 8928d434e87ffff, 8928d434e17ffff, 8928d434eabffff, 8928d43412fffff, 8928d434127ffff, 8928d434e8bffff, 8928d434e83ffff, 8928d43412bffff, 8928d434c5bffff, 8928d434ebbffff, 8928d434e13ffff, 8928d434e33ffff",0.032519639065564314,0.17934694236377807
479,15,23,1245171.7391304348,435522.7156323285,382.0517686755479,"8928d422db3ffff, 8928d422d8fffff, 8928d422d83ffff, 8928d435e4bffff, 8928d422d93ffff, 8928d422d13ffff, 8928d422dd7ffff, 8928d435e63ffff, 8928d435ecbffff, 8928d435327ffff, 8928d435e5bffff, 8928d43536fffff, 8928d43532fffff, 8928d422d9bffff, 8928d435e47ffff",0.3141139684144861,1.245555443562463
480,12,45,1371922.2222222222,514116.0694235361,634.2590115096912,"8928d434357ffff, 8928d43430bffff, 8928d4343c7ffff, 8928d4343c3ffff, 8928d43434fffff, 8928d43431bffff, 8928d434347ffff, 8928d434353ffff, 8928d4343d3ffff, 8928d4343cfffff, 8928d434343ffff, 8928d43434bffff",0.14128499806762027,0.6158679589201987
481,12,154,726703.1298701299,186073.28180999434,332.0217225435099,"8928d435d43ffff, 8928d435d47ffff, 8928d435d4fffff, 8928d435d7bffff, 8928d435d4bffff, 8928d4358b7ffff, 8928d4358b3ffff, 8928d435d57ffff, 8928d435d0bffff, 8928d435d5bffff, 8928d435c2fffff, 8928d435897ffff",0.03317859492314893,0.2595715456501457
